City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
346,Freeport,US,40.6576,-73.5832,80.56,62,0,9.22,clear sky
347,Aitape,PG,-3.1374,142.3475,80.89,83,84,5.55,heavy intensity rain
348,Linares,CL,-35.85,-71.6,42.69,95,100,4.38,overcast clouds
349,Matagami,CA,49.7502,-77.6328,73.51,43,0,6.91,clear sky
350,Chengde,CN,40.9725,117.9361,77.81,58,61,2.33,broken clouds
351,Inta,RU,66.0317,60.1659,68.13,71,32,13.29,scattered clouds
352,Saldanha,ZA,-33.0117,17.9442,53.65,74,79,7.34,broken clouds
353,Ambilobe,MG,-13.2,49.05,64.29,88,2,3.02,clear sky
354,Cedar City,US,37.6775,-113.0619,88.77,23,20,5.75,few clouds
355,Kutum,SD,14.2,24.6667,70.84,73,97,12.57,overcast clouds
356,Itoman,JP,26.1247,127.6694,86.4,89,75,9.22,broken clouds
357,Port Hedland,AU,-20.3167,118.5667,55.45,50,5,6.91,clear sky
358,Bandarbeyla,SO,9.4942,50.8122,79.79,71,77,29.62,broken clouds
359,Kyzyl-Suu,KG,42.3414,78.0056,59.22,54,4,6.22,clear sky
360,Ust-Tsilma,RU,65.441,52.1498,66.02,94,80,4.03,broken clouds
361,Kimbe,PG,-5.5502,150.1429,79.18,86,91,7.43,light rain
362,Invermere,CA,50.5167,-116.0354,92.43,17,1,9.17,clear sky
363,Manaus,BR,-3.1019,-60.025,84.69,79,40,5.75,scattered clouds
364,Soledar,UA,48.6794,38.089,66.63,57,0,2.73,clear sky
365,Qasigiannguit,GL,68.8193,-51.1922,44.85,74,21,3.22,few clouds
366,Durango,MX,24.8333,-104.8333,77.52,31,58,19.35,broken clouds
367,La Baule-Escoublac,FR,47.2922,-2.364,67.66,71,0,10.36,clear sky
368,Katangli,RU,51.7102,143.2326,59.56,79,97,11.45,overcast clouds
369,Maridi,SS,4.9158,29.4742,67.21,97,86,1.99,light rain
370,Casper,US,42.8666,-106.3131,86.72,31,0,8.05,clear sky
371,Kahului,US,20.8947,-156.47,87.82,65,40,26.46,scattered clouds
372,Oktyabrskiy,RU,54.4815,53.471,62.01,91,84,9.86,broken clouds
373,Kamenka,RU,51.3223,42.7678,61.45,70,0,7.09,clear sky
374,Domvraina,GR,38.25,22.9833,74.37,45,0,5.12,clear sky
375,Ostrovnoy,RU,68.0531,39.5131,56.98,90,100,5.32,light rain
376,Grand Gaube,MU,-20.0064,57.6608,69.39,81,91,5.99,light rain
377,Gobabis,NA,-22.45,18.9667,49.12,36,0,9.95,clear sky
378,Fukue,JP,32.6881,128.8419,80.96,83,75,9.22,broken clouds
379,Port Elizabeth,ZA,-33.918,25.5701,52.09,93,0,3.44,clear sky
380,Kirakira,SB,-10.4544,161.9205,84.29,69,64,9.78,broken clouds
381,Alta Floresta,BR,-9.8756,-56.0861,82.35,39,42,2.93,scattered clouds
382,Fort Frances,CA,48.5999,-93.4003,84.42,48,0,9.22,clear sky
383,Rayevskiy,RU,54.0658,54.9468,61.43,93,66,9.22,broken clouds
384,Miracema Do Tocantins,BR,-9.5618,-48.3967,79.09,38,3,3.96,clear sky
385,Severo-Kurilsk,RU,50.6789,156.125,56.62,89,85,8.97,overcast clouds
386,Yaan,NG,7.3833,8.5667,71.87,95,100,7.45,light rain
387,Adelaide,AU,-34.9333,138.6,53.22,50,78,8.99,broken clouds
388,Kulpahar,IN,25.3167,79.65,87.26,60,96,4.81,overcast clouds
389,Jaca,ES,42.569,-0.5499,77.99,41,4,5.28,clear sky
390,Asau,RO,46.4333,26.4,65.32,89,35,3.71,scattered clouds
391,Cherskiy,RU,68.75,161.3,64.18,35,79,8.3,broken clouds
392,Peniche,PT,39.3558,-9.3811,67.28,91,44,6.91,scattered clouds
393,Natal,BR,-5.795,-35.2094,79.02,78,0,10.36,clear sky
394,Henties Bay,NA,-22.116,14.2845,71.64,29,0,14.61,clear sky
395,Beringovskiy,RU,63.05,179.3167,46.81,74,34,4.94,scattered clouds
396,General Pico,AR,-35.6566,-63.7568,47.55,72,100,15.61,overcast clouds
397,Doha,QA,25.2867,51.5333,91.71,79,26,5.75,scattered clouds
398,Umm Lajj,SA,25.0213,37.2685,82.76,65,3,7.96,clear sky
399,Hualmay,PE,-11.0964,-77.6139,61.27,82,30,12.15,scattered clouds
400,Vanavara,RU,60.34,102.2797,58.12,68,100,0.58,overcast clouds
401,Sept-Iles,CA,50.2001,-66.3821,73.92,44,40,9.22,scattered clouds
402,Burley,US,42.5357,-113.7928,94.96,20,0,1.01,clear sky
403,Rawson,AR,-43.3002,-65.1023,40.95,78,83,10.65,broken clouds
404,La Ronge,CA,55.1001,-105.2842,86.25,21,20,9.22,few clouds
405,Jerez,GT,14.1,-89.75,86.45,42,0,3.44,clear sky
406,Wanlaweyn,SO,2.6185,44.8938,72.52,85,97,11.34,overcast clouds
407,Cilegon,ID,-6.0174,106.0538,76.59,91,100,11.03,moderate rain
408,Huilong,CN,31.8111,121.655,84.92,85,98,1.81,overcast clouds
409,Barra,BR,-11.0894,-43.1417,75.4,51,3,12.8,clear sky
410,Riviere-Au-Renard,CA,48.9957,-64.3971,64.69,73,56,7.78,broken clouds
411,Mount Hagen,PG,-5.8581,144.2274,63.36,88,75,0.0,fog
412,Hasaki,JP,35.7333,140.8333,75.29,92,100,10.65,light rain
413,Hirara,JP,24.8,125.2833,85.86,94,75,5.75,broken clouds
414,Havre-Saint-Pierre,CA,50.2334,-63.5986,61.16,77,100,6.91,overcast clouds
415,Fomboni,KM,-12.28,43.7425,76.93,71,5,21.97,clear sky
416,Kamina,CD,-8.7386,24.9906,62.02,59,2,4.63,clear sky
417,Sola,VU,-13.8833,167.55,80.22,75,31,19.91,scattered clouds
418,Guerrero Negro,MX,27.9769,-114.0611,72.7,66,30,19.19,scattered clouds
419,Pacifica,US,37.6138,-122.4869,82.15,79,20,24.16,few clouds
420,Anchorage,US,61.2181,-149.9003,62.76,75,100,15.01,light rain
421,Muhoroni,KE,-0.1541,35.1988,62.55,88,90,3.13,overcast clouds
422,Moron,AR,-34.6534,-58.6198,52.02,100,100,8.05,drizzle
423,Ceuta,ES,35.8903,-5.3075,75.24,89,2,10.69,clear sky
424,Tura,IN,25.5198,90.2201,74.26,96,12,4.61,few clouds
425,Manono,CD,-7.3,27.4167,79.12,36,85,8.77,overcast clouds
426,Westerland,DE,54.9079,8.3033,57.22,88,100,17.27,overcast clouds
427,Bushehr,IR,28.9684,50.8385,86.09,70,6,4.61,clear sky
428,Saint-Augustin,CA,51.226,-58.6502,60.13,75,49,11.14,scattered clouds
429,Springville,US,40.1652,-111.6107,89.67,38,0,4.61,clear sky
430,Yumen,CN,40.2833,97.2,70.77,41,100,5.93,overcast clouds
431,Robertsganj,IN,24.7,83.0667,82.11,69,78,8.5,broken clouds
432,Baykit,RU,61.67,96.37,50.68,98,95,0.81,moderate rain
433,Linxia,CN,35.6003,103.2064,61.32,85,100,0.4,overcast clouds
434,Amapa,BR,1.0,-52.0,71.76,97,41,2.3,scattered clouds
435,Isangel,VU,-19.55,169.2667,73.51,73,100,11.5,overcast clouds
436,Aleysk,RU,52.4926,82.7822,53.96,82,5,4.5,clear sky
437,Verkh-Usugli,RU,52.7,115.1667,62.65,85,100,3.4,overcast clouds
438,Fowa,NG,8.9167,6.4,73.2,93,97,4.21,light rain
439,Meridian,US,43.6121,-116.3915,100.81,15,0,8.05,clear sky
440,Vila Velha,BR,-20.3297,-40.2925,71.55,87,20,3.44,few clouds
441,Sobolevo,RU,54.4299,31.8996,49.35,97,1,6.69,clear sky
442,Douglas,US,41.3,-96.167,94.08,63,40,10.36,scattered clouds
443,Tautira,PF,-17.7333,-149.15,74.98,73,48,24.49,light rain
444,Vardo,NO,70.3705,31.1107,53.58,87,40,14.97,scattered clouds
445,Saveh,IR,35.0213,50.3566,79.97,28,0,5.37,clear sky
446,Gomel,BY,52.4345,30.9754,53.58,100,1,8.95,clear sky
447,Boddam,GB,57.4667,-1.7833,51.44,83,25,9.04,scattered clouds
448,Takaka,NZ,-40.85,172.8,53.56,65,50,3.58,scattered clouds
449,Port Lincoln,AU,-34.7333,135.8667,57.78,68,66,22.12,broken clouds
450,Tsabong,BW,-26.0217,22.401,56.46,30,0,10.71,clear sky
451,Nemuro,JP,43.3236,145.575,61.88,82,96,13.58,overcast clouds
452,Komsomolskiy,UZ,40.4272,71.7189,74.12,31,0,2.3,clear sky
453,Huarmey,PE,-10.0681,-78.1522,62.44,83,7,11.36,clear sky
454,Narsaq,GL,60.9167,-46.05,43.7,85,61,7.2,broken clouds
455,Kloulklubed,PW,7.0419,134.2556,80.69,85,100,17.6,overcast clouds
456,Grindavik,IS,63.8424,-22.4338,52.27,93,100,27.63,overcast clouds
457,Cabedelo,BR,-6.9811,-34.8339,75.87,86,2,13.82,clear sky
458,Laguna,US,38.421,-121.4238,104.34,22,0,6.91,clear sky
459,Uglovskoye,RU,51.3557,80.1942,64.04,78,45,5.17,scattered clouds
460,Durban,ZA,-29.8579,31.0292,62.02,90,97,1.01,overcast clouds
461,Nikolayevskaya,RU,47.6139,41.5023,69.06,47,19,5.68,few clouds
462,Shaowu,CN,27.3409,117.4831,86.13,68,100,1.41,overcast clouds
463,Segovia,ES,41.1667,-4.0,77.43,20,30,8.55,scattered clouds
464,Canala,NC,-21.5333,165.95,69.85,51,2,8.86,clear sky
465,Hit,IQ,33.6416,42.8251,90.18,24,0,12.37,clear sky
466,Marsa Matruh,EG,31.3525,27.2453,77.2,78,40,4.61,scattered clouds
467,Biltine,TD,14.5333,20.9167,75.09,79,100,10.76,light rain
468,Bongandanga,CD,1.5,21.05,70.72,95,84,0.81,moderate rain
469,Kuopio,FI,62.8924,27.677,53.55,94,0,5.75,clear sky
470,Port-Cartier,CA,50.0334,-66.8654,73.62,56,82,4.72,broken clouds
471,Yar-Sale,RU,66.8333,70.8333,56.23,64,5,7.45,clear sky
472,Altay,CN,47.8667,88.1167,63.61,35,2,3.02,clear sky
473,Barra Do Garcas,BR,-15.89,-52.2567,75.34,47,80,3.51,broken clouds
474,Port Hueneme,US,34.1478,-119.1951,103.51,65,0,11.5,clear sky
475,Poplar Bluff,US,36.757,-90.3929,89.49,49,0,1.01,clear sky
476,Danane,CI,7.2596,-8.155,70.34,99,65,2.75,broken clouds
477,Kemijarvi,FI,66.7131,27.4306,54.79,97,100,6.06,light rain
478,Assiniboia,CA,49.6334,-105.9845,94.82,21,34,9.22,scattered clouds
479,Artsvaberd,AM,40.8336,45.4711,61.02,65,0,4.76,clear sky
480,Atar,MR,20.5169,-13.0499,94.71,26,5,9.62,clear sky
481,Kalofer,BG,42.6167,24.9833,60.12,100,3,2.44,clear sky
482,At-Bashi,KG,41.1702,75.8106,53.35,68,6,1.05,clear sky
483,Zonguldak,TR,41.25,31.8333,56.44,95,0,3.24,clear sky
484,Adamovka,RU,51.5223,59.9396,64.18,78,0,9.48,clear sky
485,Vestmanna,FO,62.1564,-7.1664,47.32,87,100,1.14,overcast clouds
486,Akdepe,TM,42.0551,59.3788,78.89,23,3,8.16,clear sky
487,Kassala,SD,15.451,36.4,76.03,79,91,17.38,overcast clouds
488,Svetlogorsk,BY,52.6333,29.7333,49.89,95,2,6.67,clear sky
489,Kachug,RU,53.9606,105.8817,54.25,98,100,2.93,light rain
490,Dali,CN,25.7,100.1833,67.57,84,63,4.52,broken clouds
491,Fairbanks,US,64.8378,-147.7164,71.6,38,100,9.22,overcast clouds
492,Roma,US,43.2128,-75.4557,74.88,67,61,2.59,broken clouds
493,Dolores,AR,-36.3132,-57.6792,50.4,88,100,7.29,overcast clouds
494,San Cosme Y Damian,PY,-27.3167,-56.35,73.58,82,95,1.19,moderate rain
495,Escarcega,MX,18.6089,-90.7454,87.1,49,100,2.46,overcast clouds
496,Saint Pete Beach,US,27.7253,-82.7412,88.05,64,100,6.91,overcast clouds
497,Gazanjyk,TM,39.2446,55.5154,79.52,57,0,6.4,clear sky
498,Sakakah,SA,29.9697,40.2064,87.37,22,0,9.98,clear sky
499,Pangnirtung,CA,66.1451,-65.7125,62.74,43,34,3.24,scattered clouds
500,Martinsburg,US,39.4562,-77.9639,83.39,56,0,4.61,clear sky
501,Alice Springs,AU,-23.7,133.8833,49.55,34,0,2.3,clear sky
502,Narasannapeta,IN,18.4167,84.05,77.22,91,100,6.64,overcast clouds
503,Taganak,PH,6.0833,118.3,77.14,78,81,5.41,broken clouds
504,York,US,40.1254,-77.0,85.19,35,40,3.44,scattered clouds
505,Nuuk,GL,64.1835,-51.7216,38.88,100,91,15.01,overcast clouds
506,Saint-Joseph,RE,-21.3667,55.6167,62.98,81,40,10.02,light rain
507,Tecpan,GT,14.7623,-90.9947,61.9,85,100,3.49,overcast clouds
508,Victor Harbor,AU,-35.5667,138.6167,54.0,58,87,5.01,moderate rain
509,Pechora,RU,65.1472,57.2244,69.21,70,7,8.55,clear sky
510,Tahoua,NE,14.8888,5.2692,82.36,56,100,14.56,overcast clouds
511,Clyde River,CA,70.4692,-68.5914,55.63,47,0,14.97,clear sky
512,Isla Vista,US,34.4133,-119.861,103.39,43,0,5.75,clear sky
513,Liuli,TZ,-11.0833,34.6333,71.06,67,53,7.7,light rain
514,Saint-Pierre,RE,-21.3393,55.4781,65.91,72,20,6.91,few clouds
515,Pop,UZ,40.8736,71.1089,75.69,26,0,5.32,clear sky
516,Tessalit,ML,20.1986,1.0114,92.93,25,81,7.34,broken clouds
517,Joensuu,FI,62.6012,29.7632,50.49,93,0,1.14,clear sky
518,Strezhevoy,RU,60.7333,77.5889,59.29,72,89,1.32,overcast clouds
519,Krasnoselkup,RU,65.7,82.4667,58.39,60,100,7.74,overcast clouds
520,San Rafael,AR,-34.6177,-68.3301,38.68,63,100,12.1,overcast clouds
521,Lata,PT,40.1629,-8.3327,63.57,85,55,1.79,broken clouds
522,Olafsvik,IS,64.8945,-23.7142,51.26,90,100,16.02,light rain
523,Amahai,ID,-3.3333,128.9167,77.38,91,100,5.99,overcast clouds
524,Brejo,BR,-3.6844,-42.7503,75.31,84,84,5.08,broken clouds
525,Vila Franca Do Campo,PT,37.7167,-25.4333,70.21,91,51,11.21,light rain
526,Gallup,US,35.5281,-108.7426,81.36,46,20,11.5,few clouds
527,Yerbogachen,RU,61.2767,108.0108,61.3,66,100,1.52,overcast clouds
528,Baiyin,CN,36.5583,104.2081,64.42,68,100,2.42,overcast clouds
529,Zhanaozen,KZ,43.3,52.8,82.0,31,5,13.78,clear sky
530,Lappeenranta,FI,61.0587,28.1887,51.85,100,40,4.61,scattered clouds
531,Letterkenny,IE,54.95,-7.7333,49.82,95,52,1.79,broken clouds
532,Steenwijk,NL,52.7875,6.1208,64.94,76,68,1.99,broken clouds
533,Quatre Cocos,MU,-20.2078,57.7625,69.1,81,94,17.9,light rain
534,Lancaster,US,40.2504,-76.2499,85.23,62,0,3.44,clear sky
535,Ghorawal,IN,24.7667,82.7833,83.17,66,88,8.84,overcast clouds
536,Zheshart,RU,62.0731,49.5733,60.08,98,99,4.34,overcast clouds
537,Bataipora,BR,-22.2953,-53.2711,74.89,36,95,5.84,overcast clouds
538,Changli,CN,39.7042,119.1506,79.95,66,65,6.53,broken clouds
539,Banes,CU,20.9625,-75.7186,79.45,84,100,8.88,overcast clouds
540,Algeciras,ES,36.1333,-5.4505,74.88,69,0,11.5,clear sky
541,Buckeye,US,33.3703,-112.5838,115.12,17,12,8.05,few clouds
542,Wilmington,US,34.2257,-77.9447,80.94,84,75,3.44,broken clouds
543,Ryazhsk,RU,53.7038,40.1109,60.62,81,100,5.59,overcast clouds
544,Zyryanovsk,KZ,49.7386,84.2719,58.48,67,48,1.81,scattered clouds
545,Buraydah,SA,26.326,43.975,90.05,12,92,9.53,overcast clouds
546,Gillette,US,44.2911,-105.5022,86.92,29,75,25.32,broken clouds
547,Camana,PE,-16.6228,-72.7111,59.56,85,44,12.1,scattered clouds
548,Diamantino,BR,-14.4086,-56.4461,78.01,42,91,3.76,overcast clouds
549,Nueve De Julio,AR,-35.4444,-60.8831,46.74,78,97,8.16,overcast clouds
550,Kodino,RU,63.7198,39.6447,54.45,99,94,4.41,overcast clouds
551,Trairi,BR,-3.2778,-39.2689,77.67,79,74,8.25,broken clouds
552,Lavumisa,SZ,-27.31,31.892,60.78,84,48,2.48,scattered clouds
553,Mackay,AU,-21.15,149.2,69.67,74,4,15.28,clear sky
554,Abha,SA,18.2164,42.5053,71.42,60,40,3.44,scattered clouds
555,Salamiyah,SY,35.0113,37.0532,70.86,75,0,13.15,clear sky
556,Malakal,SS,9.5334,31.6605,69.66,89,59,2.57,broken clouds
557,Nioro,GM,13.35,-15.75,80.37,82,68,8.75,light rain
558,Muros,ES,42.7762,-9.0603,65.08,92,71,1.34,broken clouds
559,Mendeleyevo,RU,56.0333,37.2167,56.98,76,0,8.95,clear sky
560,Daru,PG,-9.0763,143.2092,78.42,67,54,16.22,broken clouds
561,Loiza,PR,18.4313,-65.8802,84.2,82,20,12.66,few clouds
562,Southbridge,US,42.0751,-72.0334,79.86,68,17,4.61,few clouds
563,Te Anau,NZ,-45.4167,167.7167,39.42,81,35,1.57,scattered clouds
564,Zeya,RU,53.75,127.2667,73.58,69,77,1.57,broken clouds
565,Hohhot,CN,40.8106,111.6522,73.69,49,20,15.66,few clouds
566,Grand-Lahou,CI,5.1367,-5.0242,75.36,91,77,11.7,light rain
567,Cururupu,BR,-1.8283,-44.8683,73.13,97,83,2.46,broken clouds
568,Padang,ID,-0.9492,100.3543,77.05,86,89,3.58,overcast clouds
569,Jambi,ID,-1.6,103.6167,72.86,94,76,1.34,broken clouds
570,Zhigansk,RU,66.7697,123.3711,54.93,60,41,19.75,scattered clouds
571,Xinqing,CN,48.2333,129.5,71.65,69,76,9.62,broken clouds
572,Potenza Picena,IT,43.3684,13.6223,72.73,46,0,3.69,clear sky
573,Bac Lieu,VN,9.285,105.7244,79.92,85,65,8.43,broken clouds
574,Amalapuram,IN,16.5833,82.0167,78.46,89,100,5.44,overcast clouds
575,Veraval,IN,20.9,70.3667,81.34,86,99,22.26,overcast clouds
576,Aksha,RU,50.2814,113.2867,61.05,97,100,2.68,light rain
577,Yeppoon,AU,-23.1333,150.7333,64.18,75,30,13.31,scattered clouds
578,Slupca,PL,52.2873,17.8719,55.02,59,97,6.2,overcast clouds
579,Torit,SS,4.4133,32.5678,68.5,97,94,1.52,light rain
580,Tabas,IR,33.5959,56.9244,81.81,13,0,6.76,clear sky
581,Aquin,HT,18.2833,-73.4,80.22,78,25,2.57,scattered clouds
582,Dunedin,NZ,-45.8742,170.5036,49.8,52,19,8.99,few clouds
583,Alofi,NU,-19.0595,-169.9187,82.29,61,55,16.11,broken clouds
584,Riachao Das Neves,BR,-11.7461,-44.91,70.39,44,38,2.01,scattered clouds
585,Longyearbyen,SJ,78.2186,15.6401,55.24,62,75,11.5,light rain
586,Viedma,AR,-40.8135,-62.9967,45.1,80,100,14.79,overcast clouds
587,Penzance,GB,50.1186,-5.5371,59.68,81,49,10.71,scattered clouds
588,Kerman,IR,30.2832,57.0788,75.06,14,0,13.8,clear sky
589,Gorontalo,ID,0.5412,123.0595,78.62,89,100,1.77,overcast clouds
590,Tiznit,MA,29.5833,-9.5,75.6,57,39,1.52,scattered clouds
591,Fuerte Olimpo,PY,-21.0415,-57.8738,87.71,29,93,9.37,overcast clouds
592,Mookane,BW,-23.688,26.6595,52.57,65,3,6.62,clear sky
593,Quime,BO,-16.9833,-67.2167,48.29,56,90,3.24,overcast clouds
594,Inverell,AU,-29.7833,151.1167,51.15,69,41,5.01,scattered clouds
595,Humaita,BR,-7.5061,-63.0208,84.42,52,60,0.78,broken clouds
596,Metro,ID,-5.1131,105.3067,74.01,94,100,11.39,light rain
597,Callaway,US,30.153,-85.5699,82.33,79,40,4.0,scattered clouds
598,Chara,RU,56.9064,118.2631,70.74,64,86,1.92,overcast clouds
599,Hovd,MN,48.0056,91.6419,60.91,35,2,2.19,clear sky
600,La Orilla,MX,17.9833,-102.2333,83.12,75,100,6.71,overcast clouds
601,Yinchuan,CN,38.4681,106.2731,76.57,44,100,4.65,overcast clouds
602,Panormos,GR,35.4182,24.6909,78.66,70,0,8.01,clear sky
603,Asilah,MA,35.465,-6.0348,85.96,70,0,5.95,clear sky
604,Caninde,BR,-4.3589,-39.3117,74.77,65,62,2.66,broken clouds
605,Turukhansk,RU,65.8167,87.9833,58.17,71,96,11.05,overcast clouds
606,Dubbo,AU,-32.25,148.6167,39.33,87,100,5.75,overcast clouds
607,Kokoda,PG,-8.8785,147.7407,80.46,77,93,3.85,overcast clouds
608,Villarrica,PY,-25.75,-56.4333,75.96,64,100,4.09,overcast clouds
609,Weiser,US,44.251,-116.9693,101.32,16,0,4.0,clear sky
610,Bairiki,KI,1.3292,172.9752,78.8,94,75,9.22,moderate rain
611,Hranice,CZ,49.548,17.7347,57.52,76,39,3.47,scattered clouds
612,Kieta,PG,-6.2167,155.6333,84.85,65,74,5.44,broken clouds
613,Namalenga,TZ,-10.95,39.1,62.76,90,63,2.82,broken clouds
614,Takab,IR,36.4009,47.1133,67.93,37,0,8.81,clear sky
615,Nizhneangarsk,RU,55.7833,109.55,50.2,94,99,2.13,overcast clouds
616,Osakarovka,KZ,50.565,72.5692,68.29,53,0,1.43,clear sky
617,Ponta Delgada,PT,37.7333,-25.6667,70.52,73,20,11.5,few clouds
618,Sherghati,IN,24.5667,84.7833,82.02,72,19,5.7,few clouds
619,Nortelandia,BR,-14.4547,-56.8028,76.89,47,100,4.65,overcast clouds
620,Chernyshevskiy,RU,63.0128,112.4714,57.13,98,100,5.86,moderate rain
621,Medea,DZ,36.2642,2.7539,71.6,35,0,2.95,clear sky
622,Vinzili,RU,56.9594,65.7708,70.11,98,100,2.84,overcast clouds
623,Pokhara,NP,28.2333,83.9833,71.38,82,71,4.54,broken clouds
624,Borzya,RU,50.3833,116.5167,62.73,96,97,6.6,overcast clouds
625,Nalut,LY,30.3333,10.85,79.45,26,0,11.54,clear sky
626,Copiapo,CL,-27.3667,-70.3333,47.89,93,95,5.12,overcast clouds
627,Manacapuru,BR,-3.2997,-60.6206,79.84,75,93,2.98,overcast clouds
628,Halvad,IN,23.0167,71.1833,80.56,85,99,13.78,overcast clouds
629,Estevan,CA,49.1334,-102.9842,89.22,55,0,11.5,clear sky
630,Gupitan,PH,7.7758,125.6406,79.99,85,53,2.01,broken clouds
631,Kestel,TR,40.1983,29.2124,60.28,64,0,3.2,clear sky
632,Sorong,ID,-0.8833,131.25,78.6,89,84,9.62,broken clouds
633,Mitu,CO,1.1983,-70.1733,70.95,98,100,2.19,overcast clouds
634,Sokoni,TZ,-6.4333,39.55,76.05,82,75,17.6,broken clouds
635,Simoes,BR,-7.5989,-40.8178,71.91,48,5,7.4,clear sky
636,Katyuzhanka,UA,50.806,30.1376,58.59,89,5,5.41,clear sky
637,Tarko-Sale,RU,64.9225,77.785,58.93,58,97,5.35,overcast clouds
638,Dalmatovo,RU,56.26,62.9362,63.52,93,99,6.33,overcast clouds
639,Nagorsk,RU,59.3172,50.8078,57.16,98,94,4.74,overcast clouds
640,Vao,NC,-22.6667,167.4833,68.79,54,1,19.26,clear sky
641,Wellin,BE,50.0813,5.1141,57.58,83,0,0.92,clear sky
642,Shingu,JP,33.7333,135.9833,73.15,97,100,4.21,moderate rain
643,Lowestoft,GB,52.4752,1.7516,62.02,74,32,10.02,scattered clouds
644,Auki,SB,-8.7676,160.7034,84.78,60,98,4.21,overcast clouds
645,Pirajui,BR,-21.9986,-49.4572,70.18,40,96,3.89,overcast clouds
646,Maroon Town,JM,18.3446,-77.7954,80.6,89,94,2.98,overcast clouds
647,Garowe,SO,8.4054,48.4845,75.88,68,70,24.29,broken clouds
648,Nalgonda,IN,17.05,79.2667,77.4,77,99,13.78,overcast clouds
649,Puerto Carreno,CO,6.189,-67.4859,78.78,89,75,6.91,broken clouds
650,Chinhoyi,ZW,-17.3667,30.2,55.83,63,71,8.61,broken clouds
651,Darab,IR,28.7519,54.5444,81.64,13,100,6.26,overcast clouds
652,Casa Grande,US,32.8795,-111.7573,111.33,19,0,8.01,clear sky
653,Cumana,VE,10.4635,-64.1775,76.51,90,100,9.64,overcast clouds
654,Millinocket,US,45.6573,-68.7098,78.91,34,0,9.22,clear sky
655,Merauke,ID,-8.4667,140.3333,76.8,73,99,15.01,overcast clouds
656,Uyuni,BO,-20.4597,-66.825,35.92,18,1,20.98,clear sky
657,Darhan,MN,49.4867,105.9228,62.37,66,84,7.05,broken clouds
658,Falkenberg,SE,56.9055,12.4912,58.26,80,38,15.86,moderate rain
659,Almaty,KZ,43.25,76.95,62.51,55,0,0.0,clear sky
660,Panama City,PA,8.9936,-79.5197,84.15,82,40,4.61,scattered clouds
661,Koutsouras,GR,35.0339,25.9469,79.11,46,0,11.03,clear sky
662,Black River,JM,18.0264,-77.8487,80.24,78,84,1.19,light rain
663,Brae,GB,60.3964,-1.353,49.1,80,23,8.14,few clouds
664,Maues,BR,-3.3836,-57.7186,78.44,77,72,2.71,broken clouds
665,Boa Vista,BR,2.8197,-60.6733,80.58,74,20,3.44,few clouds
666,Bubaque,GW,11.2833,-15.8333,80.53,81,100,12.33,overcast clouds
667,Solnechnyy,RU,50.7214,136.6319,74.19,67,80,5.08,broken clouds
668,Ardakan,IR,32.31,54.0175,79.21,14,0,6.46,clear sky
669,Mount Gambier,AU,-37.8333,140.7667,47.86,64,100,15.39,overcast clouds
670,Bouca,CF,6.5105,18.2733,69.98,95,100,2.19,overcast clouds
671,Oum Hadjer,TD,13.2954,19.6966,78.93,73,90,4.16,light rain
672,San Matias,BO,-16.3667,-58.4,80.49,39,96,6.08,overcast clouds
673,Hobyo,SO,5.3505,48.5268,76.84,74,90,26.75,overcast clouds
674,Terrell,US,32.736,-96.2753,99.18,39,0,10.36,clear sky
675,Acurenam,GQ,1.0322,10.6488,65.12,99,46,3.29,scattered clouds
676,High Level,CA,58.5169,-117.136,75.31,43,75,4.61,broken clouds
677,Chapais,CA,49.7834,-74.8492,71.38,49,100,8.05,overcast clouds
678,Pedernales,DO,18.0384,-71.744,82.26,74,96,2.68,overcast clouds
679,Blythe,US,33.6103,-114.5964,111.65,18,75,10.36,broken clouds
680,Krasnyy Yar,RU,46.5331,48.3456,75.13,37,4,7.63,clear sky
681,Butajira,ET,8.1167,38.3667,57.6,88,96,4.27,overcast clouds
682,Esso,RU,55.9333,158.7,66.45,85,99,6.04,light rain
683,Chumphon,TH,10.3333,98.8333,73.29,94,100,3.24,overcast clouds
684,Cayenne,GF,4.9333,-52.3333,76.08,1,100,0.0,overcast clouds
685,Kargil,IN,34.5667,76.1,53.65,66,97,5.82,overcast clouds
686,Ystad,SE,55.4297,13.8204,56.14,81,51,12.35,broken clouds
687,Logansport,US,40.7545,-86.3567,72.25,93,100,3.44,light rain
688,Roald,NO,62.5833,6.1333,51.33,93,100,4.61,overcast clouds
689,Xapuri,BR,-10.6517,-68.5044,80.82,62,82,2.89,broken clouds
690,Taltal,CL,-25.4,-70.4833,55.06,71,33,1.52,scattered clouds
691,Kangaatsiaq,GL,68.3065,-53.4641,38.08,93,34,14.52,scattered clouds
692,Waterloo,CA,43.4668,-80.5164,77.59,44,75,4.0,broken clouds
693,Itarema,BR,-2.9248,-39.9167,78.55,79,59,12.3,broken clouds
694,Rancho Palos Verdes,US,33.7445,-118.387,88.43,80,64,8.01,broken clouds
695,Tulsipur,NP,28.131,82.2973,76.66,77,8,4.74,clear sky
696,Praia,CV,14.9215,-23.5087,75.74,78,40,10.36,scattered clouds
697,Lamu,KE,-2.2717,40.902,73.62,83,95,14.61,overcast clouds
698,Ketchikan,US,55.3422,-131.6461,57.67,88,100,10.36,light rain
